Tiempo_s,Voltaje_plasma_V,Voltaje_R_V,Corriente_A,Voltaje_HV_estimado_V
0.0015056133270263672,1.04e-07,0.18808457,1.2708416891891892e-05,200.0
2.0205039978027344,-2.39e-07,0.19269836,1.302015945945946e-05,205.0
4.032838344573975,-2.103e-06,0.19726151,1.3328480405405405e-05,210.0
6.04815149307251,-1.405e-06,0.20217028,1.3660154054054054e-05,215.0
8.067592859268188,-1.676e-06,0.207848,1.4043783783783784e-05,220.0
10.086505651473999,-5.41e-07,0.2117543,1.4307722972972974e-05,225.0
12.107783555984497,-1.374e-06,0.21636202,1.4619055405405404e-05,230.0
14.117765665054321,-1.04e-07,0.22107363,1.4937407432432432e-05,235.0
16.13965082168579,-4.16e-07,0.22678033,1.5322995270270272e-05,240.0
18.16224217414856,-5.41e-07,0.23112677,1.5616673648648648e-05,245.0
20.17118501663208,-1.509e-06,0.23499709,1.5878181756756756e-05,250.0
22.19075632095337,-2.498e-06,0.23957406,1.6187436486486487e-05,255.0
24.207144498825073,-2.227e-06,0.24528096,1.657303783783784e-05,260.0
26.232630491256714,-1.02e-06,0.25016449,1.690300608108108e-05,265.0
28.245033979415894,-5.62e-07,0.25482736,1.7218064864864866e-05,270.0
30.268072366714478,-3.54e-07,0.25943643,1.7529488513513514e-05,275.0
32.28542375564575,-1.905e-06,0.26404091,1.7840602027027028e-05,280.0
34.3048837184906,-2.456e-06,0.26801677,1.8109241216216217e-05,285.0
36.32371473312378,-2.103e-06,0.27350707,1.8480207432432433e-05,290.0
38.34108257293701,-9.37e-07,0.27807431,1.878880472972973e-05,295.0
40.35873866081238,-1.176e-06,0.28301589,1.912269527027027e-05,300.0
42.376548051834106,-1.114e-06,0.28759757,1.9432268243243244e-05,305.0
44.393399477005005,-1.447e-06,0.29216167,1.9740653378378376e-05,310.0
46.4136164188385,-1.218e-06,0.29788785,2.0127557432432433e-05,315.0
48.4298152923584,-6.77e-07,0.30280589,2.0459857432432433e-05,320.0
50.44770574569702,-1.572e-06,0.30633744,2.0698475675675678e-05,325.0
52.466002225875854,-1.53e-06,0.31124304,2.1029935135135137e-05,330.0
54.48223376274109,-8.53e-07,0.31690477,2.141248445945946e-05,335.0
56.50093626976013,-1.332e-06,0.32041006,2.164932837837838e-05,340.0
58.51936221122742,-7.6e-07,0.32533734,2.19822527027027e-05,345.0
60.536720275878906,-7.49e-07,0.32996472,2.2294913513513512e-05,350.0
62.555012702941895,-1.072e-06,0.33452871,2.2603291216216218e-05,355.0
64.56447792053223,-1.405e-06,0.33910997,2.291283581081081e-05,360.0
66.59089279174805,-1.457e-06,0.34448991,2.3276345270270272e-05,365.0
68.60515332221985,-1.062e-06,0.34868239,2.3559620945945947e-05,370.0
70.62173509597778,-1.603e-06,0.35408053,2.3924360135135136e-05,375.0
72.64149785041809,-1.207e-06,0.35822084,2.420411081081081e-05,380.0
74.65800523757935,-1.228e-06,0.36394563,2.4590920945945948e-05,385.0
76.6789824962616,-1.457e-06,0.3673684,2.4822189189189187e-05,390.0
78.69809699058533,-1.957e-06,0.37304706,2.520588243243243e-05,395.0
80.71642708778381,-9.68e-07,0.37692313,2.5467779054054054e-05,400.0
82.73190927505493,-5.2e-07,0.38130075,2.576356418918919e-05,405.0
84.74939060211182,4.48e-07,0.3864397,2.611079054054054e-05,410.0
86.7681245803833,5.72e-07,0.39094295,2.641506418918919e-05,415.0
88.78567147254944,3.12e-07,0.39563162,2.6731866216216216e-05,420.0
90.80471801757812,2.39e-07,0.4000926,2.7033283783783785e-05,425.0
92.82150721549988,-1.207e-06,0.40503502,2.7367231081081083e-05,430.0
94.83853483200073,-6.04e-07,0.40977193,2.768729256756757e-05,435.0
96.85498452186584,-2.71e-07,0.4144925,2.800625e-05,440.0
98.87298154830933,3.85e-07,0.41929361,2.8330649324324325e-05,445.0
100.89077591896057,-2.092e-06,0.42388786,2.8641071621621623e-05,450.0
102.91017532348633,-2.852e-06,0.42953096,2.9022362162162162e-05,455.0
104.92713260650635,-2.779e-06,0.4341801,2.9336493243243245e-05,460.0
106.94464373588562,-1.593e-06,0.43911353,2.9669833108108108e-05,465.0
