Tiempo_s,Voltaje_plasma_V,Voltaje_R_V,Corriente_A,Voltaje_HV_estimado_V
0.0,-1.915e-06,0.28293232,1.911704864864865e-05,300.0
2.022653579711914,-2.123e-06,0.28752948,1.942766756756757e-05,305.0
4.045332670211792,-2.831e-06,0.29209578,1.9736201351351352e-05,310.0
6.064143180847168,-2.852e-06,0.29707703,2.0072772297297298e-05,315.0
8.087490797042847,-6.797e-06,0.301652,2.038189189189189e-05,320.0
10.099643468856812,-9.649e-06,0.30737722,2.076873108108108e-05,325.0
12.11931037902832,-3.966e-06,0.31116742,2.1024825675675672e-05,330.0
14.136884212493896,-3.893e-06,0.31571699,2.1332229054054053e-05,335.0
16.161516189575195,-4.184e-06,0.32033381,2.164417635135135e-05,340.0
18.185522317886353,-3.81e-06,0.32526109,2.1977100675675675e-05,345.0
20.202857494354248,-3.476e-06,0.32978868,2.2283018918918918e-05,350.0
22.21393346786499,-2.727e-06,0.33445549,2.259834391891892e-05,355.0
24.235010385513306,-2.998e-06,0.33903843,2.2908002027027026e-05,360.0
26.25399160385132,2.81e-06,0.34400051,2.3243277702702702e-05,365.0
28.28005361557007,-1.634e-06,0.34860813,2.355460337837838e-05,370.0
30.2969388961792,4.705e-06,0.35327452,2.38699e-05,375.0
32.3162145614624,4.621e-06,0.35814313,2.4198860135135135e-05,380.0
34.33338642120361,-1.821e-06,0.36268662,2.4505852702702704e-05,385.0
36.35633826255798,-1.5301e-05,0.36729675,2.4817347972972973e-05,390.0
38.3771231174469,-3.466e-06,0.37250871,2.5169507432432433e-05,395.0
40.39333391189575,-3.331e-06,0.37685117,2.5462916891891894e-05,400.0
42.41429662704468,-3.466e-06,0.38257638,2.5849755405405406e-05,405.0
44.43694090843201,-4.007e-06,0.38698851,2.6147872297297296e-05,410.0
46.45600414276123,15.847827,0.36122355,2.440699662162162e-05,415.0
48.448957443237305,16.657477,0.36441609,2.4622708783783787e-05,420.0
50.45862317085266,17.440936,0.36692218,2.479203918918919e-05,425.0
52.46825957298279,18.521595,0.3704394,2.5029689189189188e-05,430.0
54.478721380233765,19.145955,0.37336492,2.522735945945946e-05,435.0
56.488964557647705,20.379449,0.37636784,2.543025945945946e-05,440.0
58.50081753730774,21.312534,0.3792213,2.562306081081081e-05,445.0
60.51262950897217,21.940947,0.38205613,2.581460337837838e-05,450.0
