Tiempo_s,Voltaje_plasma_V,Voltaje_R_V,Corriente_A,Voltaje_HV_estimado_V
0.00999593734741211,-9.67e-06,0.28286768,1.9112681081081083e-05,300.0
2.025850534439087,-9.826e-06,0.28746693,1.942344121621622e-05,305.0
4.040265798568726,-1.0721e-05,0.29202904,1.973169189189189e-05,310.0
6.055898189544678,-1.0409e-05,0.29700716,2.006805135135135e-05,315.0
8.0783851146698,-9.784e-06,0.30158203,2.037716418918919e-05,320.0
10.097903490066528,-9.534e-06,0.30618944,2.0688475675675673e-05,325.0
12.107758045196533,-1.0471e-05,0.31108803,2.1019461486486486e-05,330.0
14.132092475891113,-1.0658e-05,0.31563394,2.132661756756757e-05,335.0
16.142910957336426,-9.326e-06,0.32025128,2.1638600000000003e-05,340.0
18.16312861442566,-1.0055e-05,0.32517532,2.1971305405405406e-05,345.0
20.181652784347534,-1.0825e-05,0.32980625,2.2284206081081083e-05,350.0
22.191638469696045,-1.172e-05,0.33436366,2.259213918918919e-05,355.0
24.216740131378174,-9.774e-06,0.33876083,2.288924527027027e-05,360.0
26.22888493537903,-7.244e-06,0.34390292,2.3236683783783785e-05,365.0
28.248218297958374,-8.004e-06,0.34850971,2.3547953378378376e-05,370.0
30.26456093788147,-9.826e-06,0.35317348,2.3863072972972972e-05,375.0
32.28289198875427,-9.597e-06,0.35804073,2.4191941216216215e-05,380.0
34.30238723754883,-8.618e-06,0.36260158,2.4500106756756754e-05,385.0
36.315349102020264,-9.388e-06,0.36718787,2.480999121621622e-05,390.0
38.338080406188965,-1.0367e-05,0.37289226,2.519542297297297e-05,395.0
40.35136151313782,-1.1095e-05,0.37777852,2.5525575675675675e-05,400.0
42.36427283287048,-1.0544e-05,0.38129709,2.576331689189189e-05,405.0
44.38239049911499,-9.597e-06,0.38632715,2.610318581081081e-05,410.0
46.40538501739502,-8.795e-06,0.39084233,2.640826554054054e-05,415.0
48.4227876663208,-7.942e-06,0.39544942,2.6719555405405406e-05,420.0
50.43796992301941,-8.452e-06,0.40026278,2.704478243243243e-05,425.0
52.45833206176758,-8.785e-06,0.40491233,2.7358941216216214e-05,430.0
54.47277283668518,-8.878e-06,0.41039385,2.772931418918919e-05,435.0
56.49146294593811,-8.743e-06,0.41546523,2.8071975e-05,440.0
58.50997447967529,-7.244e-06,0.41908473,2.831653581081081e-05,445.0
60.51949858665466,-7.484e-06,0.42368463,2.8627339864864864e-05,450.0
62.53887176513672,-9.607e-06,0.42843638,2.8948404054054054e-05,455.0
64.55866479873657,-9.42e-06,0.43376643,2.9308542567567566e-05,460.0
66.57225799560547,-7.348e-06,0.43890162,2.9655514864864864e-05,465.0
68.59598994255066,-6.849e-06,0.4435449,2.996925e-05,470.0
70.61202478408813,-6.661e-06,0.44804729,3.0273465540540538e-05,475.0
72.62612104415894,-8.535e-06,0.45295636,3.060515945945946e-05,480.0
74.63967704772949,-9.118e-06,0.45753396,3.0914456756756755e-05,485.0
76.66646718978882,-8.139e-06,0.46192749,3.1211316891891894e-05,490.0
78.67844581604004,-6.661e-06,0.46672159,3.153524256756757e-05,495.0
80.69144582748413,-6.786e-06,0.47153871,3.186072364864865e-05,500.0
82.71117639541626,-8.368e-06,0.47620521,3.21760277027027e-05,505.0
84.72858905792236,-9.274e-06,0.48059589,3.2472695270270275e-05,510.0
86.74334049224854,-7.473e-06,0.48579783,3.28241777027027e-05,515.0
88.76196336746216,-5.298e-06,0.49032992,3.31304e-05,520.0
90.77947950363159,-7.151e-06,0.495929,3.3508716216216216e-05,525.0
92.79803991317749,-8.379e-06,0.49985768,3.377416756756757e-05,530.0
94.81131029129028,-8.92e-06,0.50440538,3.4081444594594594e-05,535.0
96.83482789993286,-7.577e-06,0.50883444,3.4380705405405406e-05,540.0
98.84478688240051,-7.328e-06,0.51464229,3.47731277027027e-05,545.0
100.86787223815918,-6.942e-06,0.51959245,3.510759797297297e-05,550.0
102.8847267627716,-7.38e-06,0.52418636,3.541799729729729e-05,555.0
104.90383863449097,-7.14e-06,0.52878196,3.572851081081081e-05,560.0
106.91963481903076,-6.63e-06,0.53347377,3.6045524999999994e-05,565.0
108.93337297439575,-5.964e-06,0.53831965,3.637294932432433e-05,570.0
110.95404839515686,-6.276e-06,0.54287099,3.66804722972973e-05,575.0
112.97218108177185,-7.723e-06,0.54747404,3.699148918918919e-05,580.0
114.98288655281067,-8.431e-06,0.55238853,3.7323549324324325e-05,585.0
117.00309252738953,-8.202e-06,0.55701687,3.7636275e-05,590.0
119.02132272720337,-7.702e-06,0.56160199,3.79460804054054e-05,595.0
121.03839063644409,-7.255e-06,0.56652099,3.827844527027027e-05,600.0
123.05440473556519,-6.859e-06,0.57110789,3.858837094594594e-05,605.0
125.07095956802368,-6.974e-06,0.57573077,3.89007277027027e-05,610.0
127.08945274353027,-7.099e-06,0.58065846,3.923367972972973e-05,615.0
129.1033091545105,-6.807e-06,0.58520572,3.954092702702703e-05,620.0
131.11770105361938,-6.609e-06,0.58984692,3.9854521621621624e-05,625.0
133.13919878005981,-6.641e-06,0.5947543,4.018610135135135e-05,630.0
135.1583182811737,-6.485e-06,0.59935418,4.049690405405405e-05,635.0
137.16872119903564,-7.213e-06,0.60396524,4.080846216216216e-05,640.0
139.19202733039856,-6.932e-06,0.60851671,4.111599391891892e-05,645.0
141.20608568191528,-6.214e-06,0.61351173,4.1453495270270275e-05,650.0
143.2229163646698,62.735126,0.49766119,3.362575608108108e-05,655.0
145.21887159347534,63.692019,0.50230133,3.3939279054054056e-05,660.0
147.2229790687561,65.005464,0.50507248,3.412651891891892e-05,665.0
149.23054766654968,65.763955,0.50753977,3.42932277027027e-05,670.0
151.24544620513916,66.82524,0.51032994,3.44817527027027e-05,675.0
153.25518083572388,68.264742,0.51299062,3.4661528378378376e-05,680.0
155.26397156715393,69.316686,0.51526923,3.4815488513513514e-05,685.0
157.27249765396118,70.45122,0.5179205,3.499462837837838e-05,690.0
159.28170824050903,71.463665,0.52058986,3.517499054054054e-05,695.0
161.29217433929443,72.980734,0.52324009,3.535406013513514e-05,700.0
163.30136060714722,73.761133,0.5263996,3.556754054054054e-05,705.0
165.3135883808136,74.905121,0.52873437,3.572529527027027e-05,710.0
167.32219457626343,76.042083,0.53112708,3.5886964864864866e-05,715.0
169.33285188674927,77.13917,0.53392833,3.607623851351351e-05,720.0
171.34055089950562,78.450459,0.53562268,3.619072162162162e-05,725.0
173.34906339645386,79.523322,0.5387783,3.640393918918919e-05,730.0
175.3533420562744,80.802484,0.54161334,3.659549594594595e-05,735.0
177.37107753753662,81.948129,0.54394978,3.675336351351352e-05,740.0
179.3770604133606,83.035084,0.54592007,3.6886491216216214e-05,745.0
181.3907241821289,84.225648,0.54883785,3.708363851351351e-05,750.0
183.39928722381592,85.429858,0.55141768,3.7257951351351354e-05,755.0
185.40948176383972,86.409899,0.55397628,3.7430829729729726e-05,760.0
187.4203703403473,87.743762,0.55662181,3.760958175675676e-05,765.0
189.42295145988464,88.818399,0.55930603,3.779094797297298e-05,770.0
191.43729090690613,89.901508,0.56132314,3.792723918918919e-05,775.0
193.44888472557068,91.116587,0.56406227,3.811231554054054e-05,780.0
195.45274257659912,92.341301,0.56667778,3.828903918918919e-05,785.0
197.46644258499146,93.432051,0.5691209,3.845411486486487e-05,790.0
199.4766252040863,94.540551,0.57164394,3.8624590540540535e-05,795.0
201.4840259552002,95.749731,0.57417053,3.879530608108108e-05,800.0
203.4967007637024,97.030285,0.57652036,3.895407837837837e-05,805.0
205.5018858909607,98.114572,0.57916296,3.913263243243243e-05,810.0
207.5151023864746,99.258038,0.58177511,3.930912905405406e-05,815.0
209.52490496635437,100.4236,0.5842015,3.947307432432433e-05,820.0
211.53652906417847,101.50741,0.58657424,3.9633394594594594e-05,825.0
213.54091715812683,102.96573,0.58922825,3.9812719594594596e-05,830.0
215.55372762680054,104.01158,0.59171384,3.998066486486487e-05,835.0
217.5603518486023,105.11152,0.59421187,4.014945067567568e-05,840.0
219.56961798667908,106.48814,0.59640721,4.029778445945946e-05,845.0
221.582927942276,107.49943,0.59887326,4.046440945945946e-05,850.0
223.59307646751404,108.58907,0.60177053,4.066017094594595e-05,855.0
225.5988941192627,109.76373,0.60399673,4.081058986486486e-05,860.0
