Tiempo_s,Voltaje_plasma_V,Voltaje_R_V,Corriente_A,Voltaje_HV_estimado_V
0.002983570098876953,121.13232,0.62037566,4.191727432432432e-05,200.0
2.036123752593994,119.79376,0.61817645,4.176867905405405e-05,205.0
4.074180841445923,118.41427,0.61560562,4.159497432432432e-05,210.0
6.083441734313965,117.5579,0.61288385,4.141107094594594e-05,215.0
8.084865093231201,116.63234,0.61142507,4.131250472972973e-05,220.0
10.104814052581787,115.26211,0.60751843,4.104854256756757e-05,225.0
12.115593671798706,113.91425,0.60634206,4.096905810810811e-05,230.0
14.12442946434021,112.85648,0.60388722,4.0803190540540535e-05,235.0
16.131614446640015,111.65839,0.600627,4.0582905405405406e-05,240.0
18.140049934387207,110.41273,0.59801579,4.04064722972973e-05,245.0
20.153599500656128,109.28247,0.59571197,4.0250808783783784e-05,250.0
22.16080331802368,108.25534,0.59371473,4.011586013513513e-05,255.0
24.16505742073059,107.0942,0.59070021,3.991217635135135e-05,260.0
26.182618856430054,105.87224,0.58834327,3.975292364864865e-05,265.0
28.191064834594727,104.69578,0.58581864,3.958234054054054e-05,270.0
30.201065063476562,103.28699,0.58320409,3.9405681756756754e-05,275.0
32.21150541305542,102.40197,0.58096565,3.9254435810810814e-05,280.0
34.214640617370605,101.05485,0.57823782,3.9070122972972974e-05,285.0
36.229665756225586,99.804109,0.57536594,3.887607702702702e-05,290.0
38.233158349990845,98.752808,0.5733982,3.874312162162162e-05,295.0
40.251049280166626,97.721697,0.57050908,3.854791081081081e-05,300.0
42.25889301300049,96.624298,0.56746088,3.8341951351351346e-05,305.0
44.26939082145691,95.55532,0.56512129,3.818387094594595e-05,310.0
46.278629302978516,94.638022,0.56264762,3.801673108108108e-05,315.0
48.289711475372314,93.331974,0.56031757,3.7859295270270275e-05,320.0
50.2949492931366,91.90917,0.5577006,3.768247297297297e-05,325.0
52.30971312522888,90.939676,0.55493478,3.749559324324324e-05,330.0
54.316306591033936,89.732695,0.55222212,3.731230540540541e-05,335.0
56.323591470718384,88.529071,0.54998933,3.716144121621622e-05,340.0
58.330039501190186,87.47136,0.54764986,3.7003368918918924e-05,345.0
60.3404860496521,86.14152,0.5455063,3.685853378378378e-05,350.0
62.3500611782074,84.953196,0.54298217,3.6687984459459464e-05,355.0
64.36655378341675,84.268161,0.53989569,3.647943851351351e-05,360.0
66.37716221809387,83.090021,0.53705604,3.628757027027027e-05,365.0
68.38711357116699,81.953278,0.53440173,3.6108225e-05,370.0
70.39625859260559,80.654647,0.53129673,3.58984277027027e-05,375.0
72.40766286849976,79.74714,0.5293338,3.5765797297297296e-05,380.0
74.4177782535553,78.477026,0.52703198,3.561026891891892e-05,385.0
76.42864990234375,77.094947,0.52359791,3.537823716216216e-05,390.0
78.44032096862793,76.370474,0.52215868,3.528099189189189e-05,395.0
80.45061802864075,74.753224,0.5190792,3.5072918918918916e-05,400.0
82.46044969558716,73.835935,0.51652615,3.490041554054054e-05,405.0
84.46883893013,72.846951,0.51347762,3.469443378378378e-05,410.0
86.47881650924683,71.93966,0.51092174,3.452173918918919e-05,415.0
88.4901978969574,70.678566,0.50850445,3.4358408783783786e-05,420.0
90.50062108039856,69.467541,0.50596269,3.4186668243243246e-05,425.0
92.51031351089478,68.343859,0.50299511,3.398615608108108e-05,430.0
94.51995253562927,67.025675,0.50103144,3.385347567567568e-05,435.0
96.52907085418701,66.014314,0.49813072,3.3657481081081086e-05,440.0
98.53859210014343,64.833889,0.49530603,3.346662364864865e-05,445.0
100.54848217964172,63.846042,0.49249995,3.327702364864865e-05,450.0
102.55829095840454,62.692279,0.48993916,3.3103997297297294e-05,455.0
104.56806778907776,61.734314,0.48710568,3.291254594594595e-05,460.0
106.57790493965149,60.764081,0.48528552,3.2789562162162165e-05,465.0
108.58708548545837,59.555933,0.48239348,3.259415405405405e-05,470.0
110.59646224975586,58.311026,0.47955664,3.240247567567567e-05,475.0
112.60625386238098,57.438076,0.47678278,3.2215052702702705e-05,480.0
114.61622309684753,56.248564,0.47464236,3.207042972972973e-05,485.0
116.6259982585907,55.155377,0.47187771,3.188362905405405e-05,490.0
118.63607144355774,54.078333,0.4690119,3.168999324324324e-05,495.0
120.64470767974854,53.147465,0.46628899,3.150601283783784e-05,500.0
122.65442705154419,51.875731,0.46367495,3.132938851351351e-05,505.0
124.66510939598083,50.897723,0.46139751,3.1175507432432436e-05,510.0
126.67511415481567,49.608572,0.45782515,3.0934131756756756e-05,515.0
128.68463110923767,48.782514,0.45529238,3.076299864864865e-05,520.0
130.69478678703308,47.657945,0.45286537,3.059901148648649e-05,525.0
132.70097661018372,46.549677,0.45049397,3.0438781756756757e-05,530.0
134.70848846435547,45.540463,0.4474692,3.0234405405405405e-05,535.0
136.72358059883118,44.592722,0.44486186,3.0058233783783784e-05,540.0
138.73473167419434,43.319196,0.44236821,2.9889743918918916e-05,545.0
140.73962879180908,42.333841,0.43976536,2.9713875675675677e-05,550.0
142.75416159629822,41.362575,0.43628131,2.947846689189189e-05,555.0
144.76450729370117,40.000874,0.43370064,2.93040972972973e-05,560.0
146.7768805027008,38.998948,0.43077554,2.9106455405405405e-05,565.0
148.7824068069458,38.165644,0.42770034,2.8898671621621622e-05,570.0
150.79124402999878,37.111584,0.42480652,2.8703143243243245e-05,575.0
152.80428099632263,36.062621,0.4222565,2.8530844594594593e-05,580.0
154.8107545375824,35.045309,0.41943547,2.834023445945946e-05,585.0
156.82724952697754,34.109118,0.41647373,2.8140116891891892e-05,590.0
158.83002829551697,33.178356,0.41360219,2.7946093918918917e-05,595.0
160.84763646125793,32.015286,0.41086662,2.776125810810811e-05,600.0
