Tiempo_s,Voltaje_plasma_V,Voltaje_R_V,Corriente_A,Voltaje_HV_estimado_V
0.0,139.97742,0.67916829,4.5889749324324324e-05,200.0
2.0356202125549316,138.85445,0.67734687,4.576668040540541e-05,205.0
4.069803476333618,137.6,0.67457888,4.557965405405405e-05,210.0
6.110468149185181,136.1109,0.67250131,4.54392777027027e-05,215.0
8.146150827407837,135.13528,0.6700499,4.527364189189189e-05,220.0
10.178126335144043,133.62975,0.66784076,4.512437567567568e-05,225.0
12.209081649780273,132.40056,0.66537608,4.495784324324325e-05,230.0
14.24447751045227,131.11115,0.66316411,4.480838581081081e-05,235.0
16.282463550567627,129.81558,0.66116834,4.4673536486486485e-05,240.0
18.317780256271362,128.61445,0.65818632,4.447204864864865e-05,245.0
20.34455156326294,127.63028,0.65601148,4.43251e-05,250.0
22.387202739715576,125.98283,0.6536421,4.4165006756756756e-05,255.0
24.413216590881348,125.17044,0.65126936,4.4004686486486486e-05,260.0
26.45340061187744,123.63914,0.64899713,4.385115743243244e-05,265.0
28.489601135253906,122.28399,0.64656865,4.3687070945945947e-05,270.0
30.51997470855713,121.01816,0.64369836,4.349313243243244e-05,275.0
32.560917139053345,119.85398,0.64200685,4.3378841216216216e-05,280.0
34.59188222885132,118.62411,0.63968861,4.3222203378378375e-05,285.0
36.603660106658936,117.31352,0.63704433,4.3043535810810814e-05,290.0
38.61369061470032,115.84873,0.6346625,4.288260135135135e-05,295.0
40.61827874183655,114.73304,0.63201133,4.270346824324324e-05,300.0
42.627232789993286,113.50419,0.62959634,4.254029324324324e-05,305.0
44.631064891815186,112.23387,0.62768402,4.241108243243243e-05,310.0
46.64723062515259,111.15818,0.62536923,4.2254677702702705e-05,315.0
48.650794506073,109.75239,0.62299859,4.209449932432433e-05,320.0
50.66092085838318,108.45729,0.62015256,4.19022e-05,325.0
52.671921491622925,107.2013,0.61776602,4.1740947297297296e-05,330.0
54.682045459747314,106.00311,0.61562811,4.1596493918918914e-05,335.0
56.69264578819275,104.77905,0.61305413,4.142257635135135e-05,340.0
