Tiempo_s,Voltaje_plasma_V,Voltaje_R_V,Corriente_A,Voltaje_HV_estimado_V
0.0,140.4849,0.67897939,4.587698581081081e-05,200.0
2.037736654281616,139.0114,0.67716185,4.575417905405405e-05,205.0
4.075798511505127,137.62087,0.67469707,4.5587639864864865e-05,210.0
6.11062216758728,136.7852,0.67231482,4.5426677027027026e-05,215.0
8.144395589828491,135.45889,0.66951616,4.523757837837838e-05,220.0
10.179858922958374,134.15351,0.66769422,4.511447432432433e-05,225.0
12.2140474319458,132.74524,0.66545516,4.496318648648649e-05,230.0
14.249536275863647,131.74583,0.66277711,4.478223716216216e-05,235.0
16.283904314041138,130.22528,0.6607417,4.464470945945946e-05,240.0
18.313457012176514,128.90466,0.65825598,4.44767554054054e-05,245.0
20.347552061080933,127.78932,0.65582719,4.431264797297297e-05,250.0
22.385485410690308,126.44867,0.65318816,4.413433513513514e-05,255.0
24.423074960708618,125.18631,0.65121885,4.400127364864865e-05,260.0
26.452975749969482,124.06021,0.64863031,4.3826372297297303e-05,265.0
28.4935622215271,122.75473,0.64608521,4.365440608108108e-05,270.0
30.525197982788086,121.54317,0.64388234,4.350556351351351e-05,275.0
32.56221556663513,120.29978,0.64083225,4.329947635135135e-05,280.0
34.58763384819031,119.04852,0.63901343,4.3176583108108105e-05,285.0
36.59959006309509,117.7011,0.63666538,4.3017931081081075e-05,290.0
38.61411905288696,116.59331,0.63396527,4.283549121621622e-05,295.0
40.624308586120605,115.13665,0.6316076,4.267618918918919e-05,300.0
42.627498626708984,114.13466,0.6290769,4.250519594594595e-05,305.0
44.64321851730347,112.82978,0.62688355,4.235699662162162e-05,310.0
46.6480815410614,111.42724,0.62479124,4.221562432432432e-05,315.0
48.65759611129761,110.24267,0.62216758,4.2038350000000004e-05,320.0
50.664079904556274,109.36286,0.61958399,4.186378310810811e-05,325.0
52.6790554523468,107.65688,0.61751991,4.172431824324324e-05,330.0
54.683030128479004,106.5224,0.61492659,4.1549093918918925e-05,335.0
56.69619607925415,105.36429,0.61230377,4.137187635135135e-05,340.0
58.71010994911194,104.14656,0.60983429,4.120501959459459e-05,345.0
60.71095561981201,102.90312,0.60755274,4.105086081081081e-05,350.0
62.7269651889801,101.90423,0.60512614,4.088690135135135e-05,355.0
64.7344720363617,100.50839,0.60260049,4.071624932432433e-05,360.0
66.73960137367249,99.271692,0.60056267,4.057855878378378e-05,365.0
68.75286054611206,98.251534,0.59792699,4.04004722972973e-05,370.0
70.76227617263794,96.966739,0.59555184,4.023998918918919e-05,375.0
72.77468633651733,95.853674,0.59264776,4.0043767567567566e-05,380.0
74.77869272232056,94.605984,0.59066747,3.990996418918919e-05,385.0
76.79351234436035,93.181541,0.58801003,3.973040743243243e-05,390.0
78.79997205734253,92.282936,0.58564931,3.957089932432432e-05,395.0
80.81394147872925,91.041973,0.58322783,3.9407285810810813e-05,400.0
82.81962275505066,89.799597,0.58071076,3.9237213513513514e-05,405.0
84.82576775550842,88.583914,0.57819096,3.906695675675676e-05,410.0
86.84390044212341,87.346853,0.57599989,3.891891148648648e-05,415.0
88.85409665107727,86.110054,0.57325648,3.8733545945945946e-05,420.0
90.86094188690186,84.975146,0.57101103,3.858182635135135e-05,425.0
92.87301087379456,83.987077,0.56849511,3.8411831756756754e-05,430.0
94.87783670425415,82.739415,0.56565995,3.822026689189189e-05,435.0
96.89216017723083,81.500811,0.5634347,3.806991216216216e-05,440.0
98.90169262886047,80.233224,0.56096313,3.790291418918919e-05,445.0
100.90861868858337,79.150364,0.55852146,3.773793648648649e-05,450.0
102.9204363822937,77.946834,0.5557793,3.7552655405405406e-05,455.0
104.92421293258667,76.650084,0.55298702,3.7363987837837837e-05,460.0
106.93267369270325,75.691773,0.55096761,3.722754121621622e-05,465.0
108.94709658622742,74.380114,0.54819836,3.704042972972973e-05,470.0
110.95292401313782,73.022351,0.5458684,3.6883e-05,475.0
112.97094345092773,71.880523,0.54290896,3.668303783783784e-05,480.0
114.97729301452637,70.944255,0.54064291,3.652992635135135e-05,485.0
116.98178243637085,69.678773,0.53780892,3.633844054054054e-05,490.0
118.99369740486145,68.808858,0.53575624,3.6199745945945946e-05,495.0
121.00378632545471,67.296289,0.53285373,3.600363040540541e-05,500.0
123.01763725280762,66.198671,0.53053015,3.584663175675676e-05,505.0
125.02611064910889,65.085754,0.52780745,3.566266554054054e-05,510.0
127.03764653205872,63.959637,0.52541557,3.550105202702703e-05,515.0
