Tiempo_s,Voltaje_plasma_V,Voltaje_R_V,Corriente_A,Voltaje_HV_estimado_V
0.00999593734741211,-3.955e-06,0.28332613,1.9143657432432434e-05,300.0
2.027977466583252,-4.684e-06,0.28751651,1.9426791216216216e-05,305.0
4.0423359870910645,-4.673e-06,0.29207925,1.973508445945946e-05,310.0
6.062102556228638,-4.059e-06,0.29706448,2.0071924324324327e-05,315.0
8.070718050003052,-3.258e-06,0.30164291,2.0381277702702702e-05,320.0
10.092978715896606,-3.268e-06,0.30625377,2.0692822297297295e-05,325.0
12.114758968353271,-3.518e-06,0.31155746,2.105117972972973e-05,330.0
14.130818367004395,-3.664e-06,0.31570454,2.1331387837837837e-05,335.0
16.15042734146118,-4.361e-06,0.32032481,2.1643568243243244e-05,340.0
18.16534113883972,-4.778e-06,0.32524927,2.1976302027027026e-05,345.0
20.185128927230835,-4.288e-06,0.32987926,2.228913918918919e-05,350.0
22.203815460205078,-2.519e-06,0.33444451,2.2597602027027026e-05,355.0
24.218771934509277,-7.08e-07,0.33902598,2.290716081081081e-05,360.0
26.237664937973022,-4.267e-06,0.34398555,2.324226689189189e-05,365.0
28.256009578704834,-5.912e-06,0.34859265,2.3553557432432434e-05,370.0
30.271259784698486,-4.673e-06,0.35326124,2.38690027027027e-05,375.0
32.285383224487305,-1.926e-06,0.35883774,2.4245793243243246e-05,380.0
34.30906891822815,-1.905e-06,0.36269425,2.4506368243243243e-05,385.0
36.322869539260864,-2.935e-06,0.36727949,2.4816181756756754e-05,390.0
38.33674097061157,-4.184e-06,0.3726565,2.5179493243243244e-05,395.0
40.35833215713501,-5.35e-06,0.3775597,2.551079054054054e-05,400.0
42.37731385231018,-4.986e-06,0.38171756,2.579172702702703e-05,405.0
44.39895486831665,-2.831e-06,0.38634682,2.6104514864864863e-05,410.0
46.40893054008484,-2.144e-06,0.39090446,2.6412463513513515e-05,415.0
48.4347128868103,-2.592e-06,0.3955491,2.672629054054054e-05,420.0
50.444048166275024,-4.538e-06,0.40008225,2.703258445945946e-05,425.0
52.46569561958313,-5.444e-06,0.40503732,2.7367386486486485e-05,430.0
54.481074810028076,-3.664e-06,0.41071987,2.7751342567567567e-05,435.0
56.49965834617615,-1.52e-06,0.41423185,2.7988638513513513e-05,440.0
58.51838040351868,-9.89e-07,0.41919027,2.832366689189189e-05,445.0
60.53272557258606,-2.706e-06,0.42364918,2.8624944594594596e-05,450.0
62.55873703956604,-4.33e-06,0.4294316,2.901564864864865e-05,455.0
64.5769612789154,-3.914e-06,0.43404967,2.9327680405405404e-05,460.0
66.59172773361206,-3.976e-06,0.43902964,2.9664164864864866e-05,465.0
68.61232566833496,-2.946e-06,0.44365389,2.9976614189189188e-05,470.0
70.63026309013367,-2.883e-06,0.44815963,3.028105608108108e-05,475.0
72.64716744422913,-3.216e-06,0.45307226,3.061299054054054e-05,480.0
74.6640350818634,-3.175e-06,0.45764796,3.092215945945946e-05,485.0
76.68393731117249,-3.133e-06,0.46221042,3.1230433783783786e-05,490.0
78.69949889183044,-2.935e-06,0.46683414,3.1542847297297296e-05,495.0
80.71752786636353,-3.986e-06,0.47174465,3.187463851351351e-05,500.0
82.7363440990448,-2.998e-06,0.47642235,3.219069932432432e-05,505.0
84.75409436225891,-3.102e-06,0.48090968,3.24938972972973e-05,510.0
86.77194571495056,-1.593e-06,0.48585117,3.282778175675676e-05,515.0
88.78994822502136,-2.03e-06,0.49045313,3.3138725000000003e-05,520.0
90.80714702606201,-3.976e-06,0.49499329,3.344549256756757e-05,525.0
92.8252341747284,-4.059e-06,0.49998591,3.3782831756756754e-05,530.0
94.84190940856934,-3.674e-06,0.5045333,3.4090087837837834e-05,535.0
96.85986304283142,-2.727e-06,0.50908903,3.4397907432432435e-05,540.0
98.87316250801086,-2.842e-06,0.51477136,3.478184864864865e-05,545.0
100.89428520202637,-3.664e-06,0.51862923,3.504251554054054e-05,550.0
102.90994811058044,-3.237e-06,0.52431524,3.54267054054054e-05,555.0
104.92896747589111,-3.341e-06,0.52891343,3.573739391891892e-05,560.0
106.94610285758972,-3.549e-06,0.5336044,3.605435135135135e-05,565.0
108.96560907363892,-3.331e-06,0.53845353,3.638199527027027e-05,570.0
110.98289847373962,-2.789e-06,0.54300581,3.668958175675676e-05,575.0
112.99575424194336,-1.436e-06,0.54760917,3.7000619594594596e-05,580.0
115.01213216781616,-2.019e-06,0.55252356,3.7332672972972976e-05,585.0
117.03368306159973,-3.518e-06,0.55715316,3.764548378378379e-05,590.0
119.05247497558594,-5.027e-06,0.5617365,3.795516891891892e-05,595.0
121.06514310836792,-2.821e-06,0.56665581,3.828755472972973e-05,600.0
123.08968472480774,53.078562,0.46889915,3.1682375e-05,605.0
125.07923603057861,54.045075,0.47370132,3.200684594594595e-05,610.0
127.0841817855835,55.053841,0.47651816,3.219717297297298e-05,615.0
129.09197568893433,56.101336,0.4792963,3.2384885135135136e-05,620.0
131.10907649993896,57.156929,0.4818845,3.255976351351351e-05,625.0
133.11765551567078,58.255078,0.4846158,3.274431081081081e-05,630.0
135.12774062156677,59.334476,0.48727806,3.2924193243243244e-05,635.0
137.13629722595215,60.462079,0.48958374,3.307998243243243e-05,640.0
139.14530992507935,61.528491,0.49212906,3.325196351351351e-05,645.0
141.15516209602356,62.791637,0.49484539,3.343549932432433e-05,650.0
143.1608910560608,63.854172,0.49723737,3.3597119594594594e-05,655.0
145.16832828521729,65.10292,0.49981814,3.3771495945945945e-05,660.0
147.18163013458252,66.318749,0.50212833,3.392758986486487e-05,665.0
149.18683433532715,67.549774,0.50474406,3.410432837837838e-05,670.0
151.196058511734,68.796299,0.50676817,3.4241092567567563e-05,675.0
153.20719051361084,70.348048,0.50887492,3.438344054054054e-05,680.0
155.21670532226562,71.912738,0.51077625,3.451190878378378e-05,685.0
157.22798490524292,74.052348,0.51181791,3.4582291216216217e-05,690.0
159.24012112617493,75.796404,0.51330859,3.4683012837837835e-05,695.0
161.24442386627197,77.73829,0.51426177,3.474741689189189e-05,700.0
163.25609827041626,79.522467,0.51440172,3.475687297297297e-05,705.0
165.2631800174713,81.303639,0.51629384,3.4884718918918917e-05,710.0
167.2804000377655,82.887564,0.51847067,3.503180202702703e-05,715.0
169.2850923538208,84.573165,0.52044751,3.51653722972973e-05,720.0
171.29424333572388,86.103572,0.52199028,3.5269613513513515e-05,725.0
173.30867767333984,87.260711,0.52421941,3.542023040540541e-05,730.0
175.31897640228271,89.105413,0.52590978,3.5534444594594595e-05,735.0
177.3271520137787,90.436854,0.52791351,3.566983175675675e-05,740.0
179.33557176589966,92.007579,0.52929154,3.5762941891891895e-05,745.0
181.347327709198,93.531148,0.53103033,3.5880427702702704e-05,750.0
183.35701084136963,95.793432,0.53223233,3.596164391891892e-05,755.0
185.36634421348572,97.568392,0.53266127,3.599062635135135e-05,760.0
187.3735706806183,99.181152,0.5349858,3.614768918918919e-05,765.0
189.38690280914307,100.78949,0.53648851,3.6249223648648644e-05,770.0
191.39289164543152,102.1281,0.53849621,3.638487905405406e-05,775.0
193.4045398235321,103.622,0.54005101,3.648993310810811e-05,780.0
195.41269445419312,105.1552,0.54208726,3.6627517567567567e-05,785.0
197.42430067062378,106.63706,0.54408,3.676216216216216e-05,790.0
199.43358993530273,108.04178,0.54584529,3.6881438513513514e-05,795.0
201.44164729118347,109.54333,0.5478897,3.7019574324324324e-05,800.0
203.4529311656952,110.92628,0.54992396,3.7157024324324324e-05,805.0
205.4571409225464,112.32955,0.55181817,3.7285011486486485e-05,810.0
207.46804451942444,113.84267,0.55399939,3.743239121621621e-05,815.0
209.48080253601074,115.37807,0.55561455,3.754152364864865e-05,820.0
211.48837423324585,116.70882,0.5573977,3.7662006756756754e-05,825.0
213.4998438358307,118.25022,0.55961866,3.781207162162163e-05,830.0
215.50866222381592,119.98932,0.56115234,3.791569864864865e-05,835.0
217.54442930221558,121.35658,0.56332529,3.806251959459459e-05,840.0
219.57829451560974,122.83195,0.56559751,3.8216047972972974e-05,845.0
221.61494851112366,124.3355,0.56755501,3.8348311486486485e-05,850.0
223.648610830307,125.74826,0.56917508,3.8457775675675676e-05,855.0
225.68288683891296,127.22152,0.57123654,3.8597063513513517e-05,860.0
227.72003078460693,128.9583,0.57317887,3.8728302027027024e-05,865.0
229.75267624855042,130.15505,0.57504233,3.885421148648649e-05,870.0
231.7881691455841,131.55518,0.57700883,3.898708310810811e-05,875.0
233.8230013847351,133.003,0.57868706,3.910047702702703e-05,880.0
235.85746908187866,134.87168,0.58066411,3.9234061486486486e-05,885.0
237.89466524124146,135.99924,0.58274167,3.937443716216216e-05,890.0
239.92875480651855,137.75873,0.58489183,3.951971824324324e-05,895.0
241.96490454673767,138.87626,0.58662873,3.9637076351351355e-05,900.0
