Tiempo_s,Voltaje_plasma_V,Voltaje_R_V,Corriente_A,Voltaje_HV_estimado_V
0.0,-8.67e-06,0.28290554,1.911523918918919e-05,300.0
2.020353317260742,-9.42e-06,0.2874889,1.9424925675675674e-05,305.0
4.032620668411255,-9.961e-06,0.29205404,1.973338108108108e-05,310.0
6.048912763595581,-1.0627e-05,0.29703718,2.007007972972973e-05,315.0
8.06499195098877,-1.0617e-05,0.30248385,2.0438097972972972e-05,320.0
10.084352970123291,-1.0284e-05,0.30622291,2.0690737162162163e-05,325.0
12.101040124893188,-1.0242e-05,0.31112632,2.102204864864865e-05,330.0
14.114804744720459,-9.232e-06,0.31567181,2.132917635135135e-05,335.0
16.138843774795532,-7.879e-06,0.32029301,2.1641419594594592e-05,340.0
18.156522750854492,-7.681e-06,0.32521758,2.197416081081081e-05,345.0
20.16760230064392,-7.463e-06,0.32984966,2.228713918918919e-05,350.0
22.193238258361816,-7.328e-06,0.33515157,2.2645376351351353e-05,355.0
24.20518922805786,-7.765e-06,0.33898791,2.2904588513513512e-05,360.0
26.224797010421753,-8.358e-06,0.34395072,2.3239913513513514e-05,365.0
28.243905782699585,-8.171e-06,0.34855918,2.3551295945945947e-05,370.0
30.263179063796997,-7.931e-06,0.35321135,2.3865631756756754e-05,375.0
32.27985715866089,-7.546e-06,0.3587914,2.424266216216216e-05,380.0
34.296810150146484,-7.806e-06,0.36265524,2.4503732432432432e-05,385.0
36.30706214904785,-7.91e-06,0.36723786,2.481336891891892e-05,390.0
38.325071573257446,-8.192e-06,0.37214786,2.5145125675675674e-05,395.0
40.34399461746216,19.704173,0.33976191,2.2956885810810812e-05,400.0
42.335537910461426,20.879436,0.34193142,2.3103474324324323e-05,405.0
44.34501314163208,22.193437,0.34429955,2.3263483108108108e-05,410.0
46.3599967956543,23.856095,0.3466771,2.342412837837838e-05,415.0
48.366950035095215,24.699682,0.34894921,2.3577649324324325e-05,420.0
50.374592542648315,25.751242,0.35121578,2.3730795945945944e-05,425.0
52.38406801223755,27.205253,0.35345568,2.388214054054054e-05,430.0
54.39579749107361,28.794302,0.35654565,2.4090922297297296e-05,435.0
56.406914472579956,29.818888,0.35811196,2.4196754054054054e-05,440.0
58.41889691352844,31.033601,0.36094135,2.4387929054054055e-05,445.0
60.430641889572144,32.26258,0.3630482,2.4530283783783782e-05,450.0
62.44039821624756,33.695658,0.36564948,2.4706045945945948e-05,455.0
64.44611167907715,34.925106,0.36789032,2.4857454054054053e-05,460.0
66.45290017127991,36.481146,0.37032247,2.5021788513513513e-05,465.0
68.46480679512024,37.681204,0.37244647,2.5165302027027026e-05,470.0
70.48007321357727,38.699703,0.37476848,2.5322194594594594e-05,475.0
72.4837486743927,40.020979,0.37692836,2.5468132432432432e-05,480.0
74.49730396270752,41.426079,0.37951793,2.564310337837838e-05,485.0
76.50578427314758,42.537256,0.38157614,2.5782171621621623e-05,490.0
78.51276969909668,43.809188,0.38397095,2.5943983108108107e-05,495.0
80.5291018486023,45.02563,0.38616869,2.6092479054054052e-05,500.0
82.53557586669922,46.446349,0.3886404,2.6259486486486485e-05,505.0
84.55152177810669,47.526111,0.3908303,2.6407452702702703e-05,510.0
86.55929231643677,48.995434,0.39325826,2.6571504054054057e-05,515.0
88.56377458572388,50.449681,0.39593547,2.675239662162162e-05,520.0
90.57735347747803,51.424333,0.39780458,2.687868783783784e-05,525.0
92.58594107627869,52.883401,0.40003507,2.702939662162162e-05,530.0
94.60073518753052,54.492293,0.40256501,2.7200338513513513e-05,535.0
96.61013579368591,55.498506,0.40475711,2.7348453378378378e-05,540.0
98.62022662162781,56.611955,0.40695245,2.7496787162162162e-05,545.0
100.62993597984314,58.247324,0.40957184,2.7673772972972973e-05,550.0
102.6392457485199,59.307159,0.41173444,2.7819894594594592e-05,555.0
104.64878439903259,60.671384,0.41373387,2.7954991216216217e-05,560.0
106.65891814231873,62.071829,0.41587754,2.8099833783783783e-05,565.0
108.66843152046204,63.459493,0.41831042,2.8264217567567568e-05,570.0
110.6780731678009,64.689027,0.42090953,2.8439833108108108e-05,575.0
112.68782043457031,66.028613,0.42302485,2.8582760135135136e-05,580.0
114.6912567615509,67.348735,0.42528054,2.873517162162162e-05,585.0
116.70366954803467,68.73761,0.4272897,2.8870925675675675e-05,590.0
118.7176558971405,69.87876,0.42944844,2.9016786486486487e-05,595.0
120.7260468006134,71.454649,0.4317716,2.9173756756756757e-05,600.0
122.73981857299805,72.548879,0.43410982,2.9331744594594594e-05,605.0
124.74838376045227,73.838301,0.43603352,2.9461724324324326e-05,610.0
126.75441002845764,75.301697,0.43862225,2.963663851351351e-05,615.0
128.7595944404602,76.566579,0.44055192,2.976702162162162e-05,620.0
130.77603816986084,77.842161,0.44275093,2.9915603378378376e-05,625.0
132.78646659851074,79.131218,0.44527354,3.0086050000000003e-05,630.0
134.79300379753113,80.617188,0.4471301,3.0211493243243242e-05,635.0
136.80122017860413,81.79174,0.44930944,3.0358745945945946e-05,640.0
138.81507277488708,82.974842,0.45164318,3.051643108108108e-05,645.0
140.82442998886108,84.372678,0.45391613,3.067000878378378e-05,650.0
142.83508372306824,85.774165,0.45608124,3.08163e-05,655.0
144.84404301643372,86.968044,0.45830607,3.0966626351351354e-05,660.0
146.852276802063,88.539305,0.46046711,3.111264256756757e-05,665.0
148.8643662929535,89.849469,0.46252441,3.1251649324324326e-05,670.0
150.86989212036133,91.022555,0.46485123,3.140886689189189e-05,675.0
152.88337993621826,92.687109,0.46717355,3.1565780405405405e-05,680.0
154.89456248283386,94.016001,0.46974553,3.173956283783784e-05,685.0
156.89872884750366,95.040862,0.47152406,3.1859733783783784e-05,690.0
158.90615892410278,96.685353,0.47343125,3.1988597972972976e-05,695.0
160.92206168174744,97.762772,0.47599121,3.2161568243243244e-05,700.0
162.92592096328735,99.113228,0.47750627,3.226393716216216e-05,705.0
164.9369125366211,100.53915,0.47964439,3.240840472972973e-05,710.0
166.95218348503113,101.98062,0.4822077,3.258160135135135e-05,715.0
168.96264386177063,103.33137,0.4841194,3.2710770270270266e-05,720.0
170.96896147727966,104.55088,0.48698299,3.290425608108108e-05,725.0
172.98037815093994,105.97273,0.4886426,3.301639189189189e-05,730.0
174.98864889144897,107.48429,0.49116814,3.3187036486486486e-05,735.0
176.99796533584595,108.72188,0.49283686,3.3299787837837836e-05,740.0
179.00657272338867,110.04366,0.49527361,3.3464433108108104e-05,745.0
181.01599740982056,111.46366,0.49767991,3.362702094594595e-05,750.0
183.0283350944519,112.95517,0.4995531,3.375358783783784e-05,755.0
185.0396900177002,114.11831,0.50186768,3.390997837837838e-05,760.0
187.04906225204468,115.48917,0.50390531,3.4047656081081086e-05,765.0
189.05950212478638,116.96448,0.50612711,3.4197777702702704e-05,770.0
191.07065176963806,118.32383,0.50832319,3.434616148648649e-05,775.0
193.0782573223114,119.55824,0.51023507,3.4475342567567565e-05,780.0
195.0868091583252,120.88667,0.51248135,3.462711824324324e-05,785.0
197.11787033081055,122.33168,0.51470703,3.477750202702702e-05,790.0
199.15571475028992,123.61639,0.51665428,3.4909072972972975e-05,795.0
201.1904878616333,125.04376,0.51872222,3.504879864864865e-05,800.0
